row,studyID,authors,year,title,journal,species,n,female,dropout,age,site,attempt_replication,successful_replication,species_comparison
800,266,"Smith, Boomer, Church, Zakrzewski, Beran, Baum",2018,"I Scan, Therefore I Decline: The Time Course of Difficulty Monitoring in Humans (Homo sapiens) and Macaques (Macaca mulatta)",Journal of Comparative Psychology,rhesus macaque,2,0,NA,adult,Language Research Center,no,NA,no
801,492,"Ebel, Call",2018,"The Interplay of Prior Experience and Motivation in Great Ape Problem-Solving (Gorilla gorilla, Pan paniscus, Pan troglodytes, and Pongo abelii)",Journal of Comparative Psychology,bonobo,8,5,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
802,492,"Ebel, Call",2018,"The Interplay of Prior Experience and Motivation in Great Ape Problem-Solving (Gorilla gorilla, Pan paniscus, Pan troglodytes, and Pongo abelii)",Journal of Comparative Psychology,chimpanzee,7,6,NA,adult,Wolfgang Köhler Primate Research Center,no,NA,yes
803,492,"Ebel, Call",2018,"The Interplay of Prior Experience and Motivation in Great Ape Problem-Solving (Gorilla gorilla, Pan paniscus, Pan troglodytes, and Pongo abelii)",Journal of Comparative Psychology,Western lowland gorilla,4,3,NA,adult,Wolfgang Köhler Primate Research Center,no,NA,yes
804,492,"Ebel, Call",2018,"The Interplay of Prior Experience and Motivation in Great Ape Problem-Solving (Gorilla gorilla, Pan paniscus, Pan troglodytes, and Pongo abelii)",Journal of Comparative Psychology,orangutan,6,4,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
805,219,"Schmidtke, Ammersdörfer, Joly, Zimmermann",2018,First Comparative Approach to Touchscreen-Based Visual Object–Location Paired-Associates Learning in Humans (Homo sapiens) and a Nonhuman Primate (Microcebus murinus),Journal of Comparative Psychology,gray mouse lemur,12,8,NA,mixed,University of Veterinary Medicine Hannover,no,NA,no
806,191,"Kret, Muramatsu, Matsuzawa",2018,Emotion Processing Across and Within Species: A Comparison Between Humans (Homo sapiens) and Chimpanzees (Pan troglodytes),Journal of Comparative Psychology,chimpanzee,8,6,NA,mixed,Kyoto University,no,NA,no
807,466,"Schweinfurth, DeTroy, Van Leeuwen, Call, Haun",2018,Spontaneous Social Tool Use in Chimpanzees (Pan troglodytes),Journal of Comparative Psychology,chimpanzee,1,0,0,adult,Chimfunshi Wildlife Orphanage,no,NA,no
808,474,"Borgeaud, Bshary",2018,Testing for Anticipation of Partners’ Reciprocity and Other Social Parameters: An Experimental Approach in Wild Vervet Monkeys (Chlorocebus pygerythrus),Journal of Comparative Psychology,vervet monkey,17,17,NA,adult,Inkawu Vervet Project,no,NA,no
809,38,"Davis, Schapiro, Lambeth, Wood, Whiten",2019,Behavioral Conservatism is Linked to Complexity of Behavior in Chimpanzees (Pan troglodytes): Implications for Cognition and Cumulative Culture,Journal of Comparative Psychology,chimpanzee,28,19,5,adult,Michale E. Keeling Center for Comparative Medicine and Research,no,NA,no
810,30,"Oh, Šlipogor, Fitch",2019,Artificial Visual Stimuli for Animal Experiments: An Experimental Evaluation in a Prey Capture Context With Common Marmosets (Callithrix jacchus),Journal of Comparative Psychology,common marmoset,10,4,NA,mixed,University of Vienna,no,NA,no
811,395,"Damon, Li, Yan, Li, Guo, Quinn, Pascalis, Méary",2019,Preference for Attractive Faces Is Species-Specific,Journal of Comparative Psychology,rhesus macaque,5,0,NA,mixed,Beijing Normal University,no,NA,no
812,312,"Beran, French, Smith, Parrish",2019,Limited Evidence of Number–Space Mapping in Rhesus Monkeys (Macaca mulatta) and Capuchin Monkeys (Sapajus apella),Journal of Comparative Psychology,rhesus macaque,5,0,0,adult,NA,no,NA,yes
813,312,"Beran, French, Smith, Parrish",2019,Limited Evidence of Number–Space Mapping in Rhesus Monkeys (Macaca mulatta) and Capuchin Monkeys (Sapajus apella),Journal of Comparative Psychology,tufted capuchin,14,9,2,adult,NA,no,NA,yes
814,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,tufted capuchin,6,3,NA,mixed,Parco Faunistico Piano dell’Abatino,no,NA,yes
815,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,Tonkean macaque,5,2,NA,mixed,Parco Faunistico Piano dell’Abatino,no,NA,yes
816,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,orangutan,6,5,NA,adult,Wolfgang Köhler Primate Research Center,no,NA,yes
817,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,Western lowland gorilla,4,3,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
818,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,Western lowland gorilla,3,2,NA,adult,Centre international de recherches médicales de Franceville,no,NA,yes
819,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,chimpanzee,3,0,NA,adult,Edinburgh Zoo,no,NA,yes
820,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,chimpanzee,9,4,NA,adult,Centre international de recherches médicales de Franceville,no,NA,yes
821,338,"Broihanne, Romain, Call, Thierry, Wascher, De Marco, Verrier, Dufour",2019,"Monkeys (Sapajus apella and Macaca tonkeana) and Great Apes (Gorilla gorilla, Pongo abelii, Pan paniscus, and Pan troglodytes) Play for the Highest Bid",Journal of Comparative Psychology,bonobo,6,3,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
822,161,"Kishimoto, Iwasaki, Fujita",2019,Do Capuchins (Sapajus apella) Know How Well They Will Remember? Analysis of Delay Length-Dependency With Memory Strategies,Journal of Comparative Psychology,tufted capuchin,3,3,NA,adult,Kyoto University,no,NA,no
823,403,"Toader, Rao, Ryoo, Bohlen, Cruger, Oh-Descher, Ferrari, Egner, Beck, Sommer",2019,Probabilistic Inferential Decision-Making Under Time Pressure in Rhesus Macaques (Macaca mulatta),Journal of Comparative Psychology,rhesus macaque,2,2,NA,NA,NA,no,NA,no
824,321,"Palagi, Norscia, Cordoni",2019,Lowland Gorillas (Gorilla gorilla gorilla) Failed to Respond to Others’ Yawn: Experimental and Naturalistic Evidence,Journal of Comparative Psychology,Western lowland gorilla,11,NA,1,mixed,Zoo Beauval,no,NA,no
825,322,"Ma, Chan, Johnston, Lomber, Everling",2019,Macaque anterior cingulate cortex deactivation impairs performance and alters lateral prefrontal oscillatory activities in a rule- switching task,PLOS Biology,rhesus macaque,1,0,NA,adult,University of Western Ontario,no,NA,no
826,322,"Ma, Chan, Johnston, Lomber, Everling",2019,Macaque anterior cingulate cortex deactivation impairs performance and alters lateral prefrontal oscillatory activities in a rule- switching task,PLOS Biology,long-tailed macaque,1,0,NA,adult,University of Western Ontario,no,NA,no
827,72,"Waller, Misch, Whitehouse, Herrmann",2014,"Children, but not chimpanzees, have facial correlates of determination",Biology Letters,chimpanzee,34,21,NA,mixed,Ngamba Island Chimpanzee Sanctuary,no,NA,no
828,328,"Kawai, Yasue, Banno, Ichinohe",2014,Marmoset monkeys evaluate third-party reciprocity,Biology Letters,common marmoset,4,2,NA,juvenile,National Center of Neurology and Psychiatry,no,NA,no
829,523,"Gunhold, Whiten, Bugnyar",2014,Video demonstrations seed alternative problem-solving techniques in wild common marmosets,Biology Letters,common marmoset,108,54,NA,mixed,Atlantic Forest in Aldeia,no,NA,no
830,260,"van Leeuwen, Call, Haun",2014,Human children rely more on social information than chimpanzees do,Biology Letters,chimpanzee,14,9,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,no
831,544,"Hanus, Call",2014,When maths trumps logic: probabilistic judgements in chimpanzees,Biology Letters,chimpanzee,8,4,NA,adult,Ngamba Island Chimpanzee Sanctuary,no,NA,no
832,486,"Cardoso, Ottoni",2016,The effects of tradition on problem solving by two wild populations of bearded capuchin monkeys in a probing task,Biology Letters,tufted capuchin,16,8,NA,mixed,Fazenda Boa Vista Field Laboratory,no,NA,no
833,486,"Cardoso, Ottoni",2016,The effects of tradition on problem solving by two wild populations of bearded capuchin monkeys in a probing task,Biology Letters,tufted capuchin,14,9,NA,mixed,Serra da Capivara National Park,no,NA,no
834,33,"Toarmino, Wong, Miller",2017,Audience affects decision-making in a marmoset communication network,Biology Letters,common marmoset,8,5,NA,adult,University of California San Diego,no,NA,no
835,401,"Suddendorf, Crimston, Redshaw",2017,"Preparatory responses to socially determined, mutually exclusive possibilities in chimpanzees and children",Biology Letters,chimpanzee,5,3,NA,adult,Rockhampton Zoo,no,NA,no
836,110,"Pfluger, Valuch, Gutleb, Ansorge, Wallner",2014,Colour and contrast of female faces: attraction of attention and its dependence on male hormone status in Macaca fuscata,Animal Behaviour,Japanese macaque,23,0,0,adult,Affenberg Landskron,no,NA,no
837,369,"Bourjade, Meguerditchian, Maille, Gaunet, Vauclair",2014,"Olive baboons, Papio anubis, adjust their visual and auditory intentional gestures to the visual attention of others",Animal Behaviour,olive baboon,16,6,NA,adult,CNRS Primate Centre in Rousset-sur-Arc,no,NA,no
838,51,"Watson, Buchanan-Smith, Caldwell",2014,Call playback artificially generates a temporary cultural style of high affiliation in marmosets,Animal Behaviour,common marmoset,32,16,1,adult,MRC Human Reproductive Sciences Unit,no,NA,no
839,489,"Gonseth, Kawakami, Ichino, Tomonaga",2017,The higher the farther: distance-specific referential gestures in chimpanzees (Pan troglodytes),Biology Letters,chimpanzee,8,7,4,adult,Primate Research Institute,no,NA,no
840,423,"Brügger, Kappeler-Schmalzriedt, Bukart",2018,Reverse audience effects on helping in cooperatively breeding marmoset monkeys,Biology Letters,common marmoset,45,NA,NA,mixed,NA,no,NA,no
841,114,"Lambert, Osvath",2018,Comparing chimpanzees’ preparatory responses to known and unknown future outcomes,Biology Letters,chimpanzee,6,4,NA,NA,Lund University Primate Research Station,yes,partial,no
842,107,"Sánchez-Amaro, Duguid, Call, Tomasello",2018,Chimpanzees' understanding of social leverage,PLOS ONE,chimpanzee,6,1,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,no
843,487,"Halina, Liebal, Tomasello",2018,The goal of ape pointing,PLOS ONE,bonobo,5,2,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
844,487,"Halina, Liebal, Tomasello",2018,The goal of ape pointing,PLOS ONE,chimpanzee,18,12,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
845,400,"Gretscher, Tempelmann, Haun, Liebal, Kaminski",2017,Prelinguistic human infants and great apes show different communicative strategies in a triadic request situation,PLOS ONE,bonobo,5,2,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
846,400,"Gretscher, Tempelmann, Haun, Liebal, Kaminski",2017,Prelinguistic human infants and great apes show different communicative strategies in a triadic request situation,PLOS ONE,chimpanzee,18,13,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
847,400,"Gretscher, Tempelmann, Haun, Liebal, Kaminski",2017,Prelinguistic human infants and great apes show different communicative strategies in a triadic request situation,PLOS ONE,Western lowland gorilla,3,3,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
848,400,"Gretscher, Tempelmann, Haun, Liebal, Kaminski",2017,Prelinguistic human infants and great apes show different communicative strategies in a triadic request situation,PLOS ONE,orangutan,6,5,NA,mixed,Wolfgang Köhler Primate Research Center,no,NA,yes
849,76,"Motes-Rodrigo, Majlesi, Pickering, Lukas, Axelsen, Minchin, Tennie, Hernandez-Aguilar",2019,Chimpanzee extractive foraging with excavating tools: Experimental modeling of the origins of human technology,PLOS ONE,chimpanzee,10,6,1,mixed,Kristiansand Zoo,no,NA,no
850,28,"Armendariz, Ban, Welchmann, Vanduffel",2019,Areal differences in depth cue integration between monkey and human,PLOS ONE,rhesus macaque,4,2,NA,mixed,KU Leuven,no,NA,no
851,331,"Gunhold, Massen, Schiel, Souto, Bugnyar",2014,"Memory, transmission and persistence of alternative foraging techniques in wild common marmosets",Animal Behaviour,common marmoset,111,NA,NA,mixed,Atlantic Forest in Aldeia,partial,partial,no
852,131,"Kano, Call",2014,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",Animal Behaviour,bonobo,8,NA,NA,adult,Wolfgang Köhler Primate Research Center,yes,yes,yes
853,131,"Kano, Call",2014,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",Animal Behaviour,chimpanzee,14,NA,NA,adult,Wolfgang Köhler Primate Research Center,yes,yes,yes
854,131,"Kano, Call",2014,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",Animal Behaviour,orangutan,7,NA,NA,adult,Wolfgang Köhler Primate Research Center,yes,yes,yes
855,488,"Karg, Schmelz, Call, Tomasello",2015,The goggles experiment: can chimpanzees use self-experience to infer what a competitor can see?,Animal Behaviour,chimpanzee,25,14,1,adult,Ngamba Island Chimpanzee Sanctuary,yes,yes,no
856,60,"McAuliffe, Chang, Leimgruber, Spaulding, Blake, Santos",2015,"Capuchin monkeys, Cebus apella, show no evidence for inequity
aversion in a costly choice task
",Animal Behaviour,tufted capuchin,8,NA,NA,NA,Comparative Cognition Laboratory at Yale,no,NA,no
857,346,"Coye, Zuberbühler, Lemasson",2016,Morphologically structured vocalizations in female Diana monkeys,Animal Behaviour,Diana monkey,8,8,0,adult,Taï National Park,no,NA,no
858,225,"Teichroeb, Aguado",2016,Foraging vervet monkeys optimize travel distance when alone but prioritize high-reward food sites when in competition,Animal Behaviour,vervet monkey,22,8,NA,mixed,Lake Nabugabo,no,NA,no
859,323,"Whitehouse, Micheletta, Kaminski, Waller",2016,Macaques attend to scratching in others,Animal Behaviour,Barbary macaque,6,4,NA,NA,Monkey Haven,yes,no,no
860,248,"Schino, Massimei, Pinzaglia, Addessi",2016,"Grooming, social rank and ‘optimism’ in tufted capuchin monkeys: a study of judgement bias",Animal Behaviour,tufted capuchin,13,5,NA,adult,ISTC-CNR Primate Centre,yes,yes,no
861,257,"Schubiger, Kissling, Burkart",2016,How task format affects cognitive performance: a memory test with two species of New World monkeys,Animal Behaviour,common marmoset,15,7,NA,NA,Anthropological Institute Primate Research Station,yes,yes,no
862,257,"Schubiger, Kissling, Burkart",2016,How task format affects cognitive performance: a memory test with two species of New World monkeys,Animal Behaviour,common marmoset,8,4,NA,NA,Anthropological Institute Primate Research Station,no,NA,no
863,257,"Schubiger, Kissling, Burkart",2016,How task format affects cognitive performance: a memory test with two species of New World monkeys,Animal Behaviour,common squirrel monkey,7,0,NA,NA,Anthropological Institute Primate Research Station,no,NA,no
864,306,"Vale, Davis, van de Waal, Schapiro, Lambeth, Whiten",2017,Lack of conformity to new local dietary preferences in migrating captive chimpanzees,Animal Behaviour,chimpanzee,60,32,NA,NA,University of Texas Health Science Center,no,NA,no
865,167,"Drayton, Santos",2017,"Do rhesus macaques, Macaca mulatta, understand what others know when gaze following?",Animal Behaviour,rhesus macaque,175,NA,NA,NA,Cayo Santiago,no,NA,no
866,504,"Rosati, Santos",2017,"Tolerant Barbary macaques maintain juvenile levels of social attention in old age, but despotic rhesus macaques do not",Animal Behaviour,rhesus macaque,80,41,14,mixed,Trentham Monkey Forest,no,NA,yes
